,speaker_id,duration
5393,2159,
5394,2159,
5395,2159,
5396,2159,
5397,2159,
5398,2159,
5399,2159,
5400,2159,
5401,2159,
5402,2159,
5403,2159,
5404,2159,
5405,2159,
5406,2159,
5407,2159,
5408,2159,
5409,2159,
5410,2159,
5411,2182,
5412,2182,
5413,2182,
5414,2182,
5415,2182,
5416,2182,
5417,2182,
5418,2182,
5419,2182,
5420,2182,
5421,2182,
5422,2182,
5423,2182,
5424,2182,
5425,2182,
5426,2182,
5427,2182,
5428,2182,
5429,2182,
5430,2182,
5431,2182,
5432,2182,
5433,2182,
5434,2182,
5435,2182,
5436,2182,
5437,2182,
5438,2182,
5439,2182,
5440,2182,
5441,2182,
5442,2182,
5443,2182,
5444,2182,
5445,2182,
5446,2182,
5447,2182,
5448,2182,
5449,2182,
5450,2182,
5451,2182,
5452,2182,
5453,2182,
5454,2182,
5455,2182,
5456,2182,
5457,2182,
5458,2182,
5459,2182,
5460,2182,
5461,2182,
5462,2182,
5463,2182,
5464,2182,
5465,2182,
5466,2182,
5467,2182,
5468,2182,
5469,2182,
5470,2182,
5471,2182,
5472,2182,
5473,2182,
5474,2182,
5475,2182,
5476,2182,
5477,2182,
5478,2182,
5479,2182,
5480,2182,
5481,2182,
5482,2182,
5483,2182,
5484,2182,
5485,2182,
5486,2182,
5487,2182,
5488,2182,
5489,2182,
5490,2182,
5491,2182,
5492,2182,
5493,2182,
5494,2182,
5495,2182,
5496,2182,
5497,2182,
5498,2182,
5499,2182,
5500,2182,
5501,2182,
5502,2182,
5503,2182,
5504,2182,
5505,2182,
5506,2182,
5507,2182,
5508,2182,
5509,2182,
5510,2182,
5511,2182,
5512,2182,
5513,2182,
5514,2182,
5515,2182,
5516,2182,
5517,2182,
5518,2182,
5519,2182,
5520,2182,
5521,2182,
5522,2182,
5523,2182,
5524,2182,
5525,2182,
5526,2196,
5527,2196,
5528,2196,
5529,2196,
5530,2196,
5531,2196,
5532,2196,
5533,2196,
5534,2196,
5535,2196,
5536,2196,
5537,2196,
5538,2196,
5539,2196,
5540,2196,
5541,2196,
5542,2196,
5543,2196,
5544,2196,
5545,2196,
5546,2196,
5547,2196,
5548,2196,
5549,2196,
5550,2196,
5551,2196,
5552,2196,
5553,2196,
5554,2196,
5555,2196,
5556,2196,
5557,2196,
5558,2196,
5559,2196,
5560,2196,
5561,2196,
5562,2196,
5563,2196,
5564,2196,
5565,2196,
5566,2196,
5567,2196,
5568,2196,
5569,2196,
5570,2196,
5571,2196,
5572,2196,
5573,2196,
5574,2196,
5575,2196,
5576,2196,
5577,2196,
5578,2196,
5579,2196,
5580,2196,
5581,2196,
5582,2196,
5583,2196,
5584,2196,
5585,2196,
5586,2196,
5587,2196,
5588,2196,
5589,2196,
5590,2196,
5591,2196,
5592,2196,
5593,2196,
5594,2196,
5595,2196,
5596,2196,
5597,2196,
5598,2196,
5599,2196,
5600,2196,
5601,2196,
5602,2196,
5603,2196,
5604,2196,
5605,2196,
5606,2196,
5607,2196,
5608,2196,
5609,2196,
5610,2196,
5611,2196,
5612,2196,
5613,2196,
5614,2196,
5615,2196,
5616,2196,
5617,2196,
5618,2196,
5619,2196,
5620,2196,
5621,2196,
5622,2196,
5623,2196,
5624,2196,
5625,2196,
5626,2196,
5627,2196,
5628,2196,
5629,2196,
5630,2196,
5631,2196,
5632,2196,
5633,2196,
5634,2196,
5635,2196,
5636,2196,
5637,2196,
5638,2196,
5639,226,
5640,226,
5641,226,
5642,226,
5643,226,
5644,226,
5645,226,
5646,226,
5647,226,
5648,226,
5649,226,
5650,226,
5651,226,
5652,226,
5653,226,
5654,226,
5655,226,
5656,226,
5657,226,
5658,226,
5659,226,
5660,226,
5661,226,
5662,226,
5663,226,
5664,226,
5665,226,
5666,226,
5667,226,
5668,226,
5669,226,
5670,226,
5671,226,
5672,226,
5673,226,
5674,226,
5675,226,
5676,226,
5677,226,
5678,226,
5679,226,
5680,226,
5681,226,
5682,226,
5683,226,
5684,226,
5685,226,
5686,226,
5687,226,
5688,226,
5689,226,
5690,226,
5691,226,
5692,226,
5693,226,
5694,226,
5695,226,
5696,226,
5697,226,
5698,226,
5699,226,
5700,226,
5701,226,
5702,226,
5703,226,
5704,226,
5705,226,
5706,226,
5707,226,
5708,226,
5709,226,
5710,226,
5711,226,
5712,226,
5713,226,
5714,226,
5715,226,
5716,226,
5717,226,
5718,226,
5719,226,
5720,226,
5721,226,
5722,226,
5723,226,
5724,226,
5725,226,
5726,226,
5727,226,
5728,226,
5729,226,
5730,226,
5731,226,
5732,226,
5733,226,
5734,226,
5735,226,
5736,226,
5737,226,
5738,226,
5739,226,
5740,226,
5741,226,
5742,226,
5743,226,
5744,226,
5745,226,
5746,2289,
5747,2289,
5748,2289,
5749,2289,
5750,2289,
5751,2289,
5752,2289,
5753,2289,
5754,2289,
5755,2289,
5756,2289,
5757,2289,
5758,2289,
5759,2289,
5760,2289,
5761,2289,
5762,2289,
5763,2289,
5764,2289,
5765,2289,
5766,2289,
5767,2289,
5768,2289,
5769,2289,
5770,2289,
5771,2289,
5772,2289,
5773,2289,
5774,2289,
5775,2289,
5776,2289,
5777,2289,
5778,2289,
5779,2289,
5780,2289,
5781,2289,
5782,2289,
5783,2289,
5784,2289,
5785,2289,
5786,2289,
5787,2289,
5788,2289,
5789,2289,
5790,2289,
5791,2289,
5792,2289,
5793,2289,
5794,2289,
5795,2289,
5796,2289,
5797,2289,
5798,2289,
5799,2289,
5800,2289,
5801,2289,
5802,2289,
5803,2289,
5804,2289,
5805,2289,
5806,2289,
5807,2289,
5808,2289,
5809,2289,
5810,2289,
5811,2289,
5812,2289,
5813,2289,
5814,2289,
5815,2289,
5816,2289,
5817,2289,
5818,2289,
5819,2289,
5820,2289,
5821,2289,
5822,2289,
5823,2289,
5824,2289,
5825,2289,
5826,2289,
5827,2289,
5828,2289,
5829,2289,
5830,2289,
5831,2289,
5832,2289,
5833,2289,
5834,2289,
5835,2289,
5836,2289,
5837,2289,
5838,2289,
5839,2289,
5840,2289,
5841,2289,
5842,2289,
5843,2289,
5844,2289,
5845,2289,
5846,2289,
5847,2289,
5848,2289,
5849,2289,
5850,2289,
5851,2289,
5852,2289,
5853,2289,
5854,2289,
5855,2289,
5856,2289,
5857,2289,
5858,2289,
5859,2289,
5860,2289,
5861,2289,
5862,2289,
5863,2289,
5864,2289,
5865,2289,
5866,2289,
5867,2289,
5868,2289,
5869,2289,
5870,2289,
5871,2289,
5872,2289,
5873,2289,
5874,2289,
5875,2289,
5876,229,
5877,229,
5878,229,
5879,229,
5880,229,
5881,229,
5882,229,
5883,229,
5884,229,
5885,229,
5886,229,
5887,229,
5888,229,
5889,229,
5890,229,
5891,229,
5892,229,
5893,229,
5894,229,
5895,229,
5896,229,
5897,229,
5898,229,
5899,229,
5900,229,
5901,229,
5902,229,
5903,229,
5904,229,
5905,229,
5906,229,
5907,229,
5908,229,
5909,229,
5910,229,
5911,229,
5912,229,
5913,229,
5914,229,
5915,229,
5916,229,
5917,229,
5918,229,
5919,229,
5920,229,
5921,229,
5922,229,
5923,229,
5924,229,
5925,229,
5926,229,
5927,229,
5928,229,
5929,229,
5930,229,
5931,229,
5932,229,
5933,229,
5934,229,
5935,229,
5936,229,
5937,229,
5938,229,
5939,229,
5940,229,
5941,229,
5942,229,
5943,229,
5944,229,
5945,229,
5946,229,
5947,229,
5948,229,
5949,229,
5950,229,
5951,229,
5952,229,
5953,229,
5954,229,
5955,229,
5956,229,
5957,229,
5958,229,
5959,229,
5960,229,
5961,229,
5962,229,
5963,229,
5964,229,
5965,229,
5966,229,
5967,229,
5968,229,
5969,229,
5970,233,
5971,233,
5972,233,
5973,233,
5974,233,
5975,233,
5976,233,
5977,233,
5978,233,
5979,233,
5980,233,
5981,233,
5982,233,
5983,233,
5984,233,
5985,233,
5986,233,
5987,233,
5988,233,
5989,233,
5990,233,
5991,233,
5992,233,
5993,233,
5994,233,
5995,233,
5996,233,
5997,233,
5998,233,
5999,233,
6000,233,
6001,233,
6002,233,
6003,233,
6004,233,
6005,233,
6006,233,
6007,233,
6008,233,
6009,233,
6010,233,
6011,233,
6012,233,
6013,233,
6014,233,
6015,233,
6016,233,
6017,233,
6018,233,
6019,233,
6020,233,
6021,233,
6022,233,
6023,233,
6024,233,
6025,233,
6026,233,
6027,233,
6028,233,
6029,233,
6030,233,
6031,233,
6032,233,
6033,233,
6034,233,
6035,233,
6036,233,
6037,233,
6038,233,
6039,233,
6040,233,
6041,233,
6042,233,
6043,233,
6044,233,
6045,233,
6046,233,
6047,233,
6048,233,
6049,233,
6050,233,
6051,233,
6052,233,
6053,233,
6054,233,
6055,233,
6056,233,
6057,233,
6058,233,
6059,233,
6060,233,
6061,233,
6062,233,
6063,233,
6064,233,
6065,233,
6066,233,
6067,233,
6068,233,
6069,233,
6070,233,
6071,233,
6072,233,
6073,233,
6074,233,
6075,233,
6076,233,
6077,233,
6078,233,
6079,233,
6080,2384,
6081,2384,
6082,2384,
6083,2384,
6084,2384,
6085,2384,
6086,2384,
6087,2384,
6088,2384,
6089,2384,
6090,2384,
6091,2384,
6092,2384,
6093,2384,
6094,2384,
6095,2384,
6096,2384,
6097,2384,
6098,2384,
6099,2384,
6100,2384,
6101,2384,
6102,2384,
6103,2384,
6104,2384,
6105,2384,
6106,2384,
6107,2384,
6108,2384,
6109,2384,
6110,2384,
6111,2384,
6112,2384,
6113,2384,
6114,2384,
6115,2384,
6116,2384,
6117,2384,
6118,2384,
6119,2384,
6120,2384,
6121,2384,
6122,2384,
6123,2384,
6124,2384,
6125,2384,
6126,2384,
6127,2384,
6128,2384,
6129,2384,
6130,2384,
6131,2384,
6132,2384,
6133,2384,
6134,2384,
6135,2384,
6136,2384,
6137,2384,
6138,2384,
6139,2384,
6140,2384,
6141,2384,
6142,2384,
6143,2384,
6144,2384,
6145,2384,
6146,2384,
6147,2384,
6148,2384,
6149,2384,
6150,2384,
6151,2384,
6152,2384,
6153,2384,
6154,2384,
6155,2384,
6156,2384,
6157,2384,
6158,2384,
6159,2384,
6160,2384,
6161,2384,
6162,2384,
6163,2384,
6164,2384,
6165,2384,
6166,2384,
6167,2384,
6168,2384,
6169,2384,
6170,2391,
6171,2391,
6172,2391,
6173,2391,
6174,2391,
6175,2391,
6176,2391,
6177,2391,
6178,2391,
6179,2391,
6180,2391,
6181,2391,
6182,2391,
6183,2391,
6184,2391,
6185,2391,
6186,2391,
6187,2391,
6188,2391,
6189,2391,
6190,2391,
6191,2391,
6192,2391,
6193,2391,
6194,2391,
6195,2391,
6196,2391,
6197,2391,
6198,2391,
6199,2391,
6200,2391,
6201,2391,
6202,2391,
6203,2391,
6204,2391,
6205,2391,
6206,2391,
6207,2391,
6208,2391,
6209,2391,
6210,2391,
6211,2391,
6212,2391,
6213,2391,
6214,2391,
6215,2391,
6216,2391,
6217,2391,
6218,2391,
6219,2391,
6220,2391,
6221,2391,
6222,2391,
6223,2391,
6224,2391,
6225,2391,
6226,2391,
6227,2391,
6228,2391,
6229,2391,
6230,2391,
6231,2391,
6232,2391,
6233,2391,
6234,2391,
6235,2391,
6236,2391,
6237,2391,
6238,2391,
6239,2391,
6240,2391,
6241,2391,
6242,2391,
6243,2391,
6244,2391,
6245,2391,
6246,2391,
6247,2391,
6248,2391,
6249,2391,
6250,2391,
6251,2391,
6252,2391,
6253,2391,
6254,2391,
6255,2391,
6256,2391,
6257,2391,
6258,2391,
6259,2391,
6260,2391,
6261,2391,
6262,2391,
6263,2391,
6264,2391,
6265,2391,
6266,2391,
6267,2391,
6268,2391,
6269,2391,
6270,2391,
6271,2391,
6272,2391,
6273,2391,
6274,2391,
6275,2391,
6276,2391,
6277,2391,
6278,2391,
6279,2391,
6280,2391,
6281,2391,
6282,2391,
6283,2391,
6284,2391,
6285,2391,
6286,2391,
6287,2391,
6288,2391,
6289,2391,
6290,2391,
6291,2391,
6292,2391,
6293,2416,
6294,2416,
6295,2416,
6296,2416,
6297,2416,
6298,2416,
6299,2416,
6300,2416,
6301,2416,
6302,2416,
6303,2416,
6304,2416,
6305,2416,
6306,2416,
6307,2416,
6308,2416,
6309,2416,
6310,2416,
6311,2416,
6312,2416,
6313,2416,
6314,2416,
6315,2416,
6316,2416,
6317,2416,
6318,2416,
6319,2416,
6320,2416,
6321,2416,
6322,2416,
6323,2416,
6324,2416,
6325,2416,
6326,2416,
6327,2416,
6328,2416,
6329,2416,
6330,2416,
6331,2416,
6332,2416,
6333,2416,
6334,2416,
6335,2416,
6336,2416,
6337,2416,
6338,2416,
6339,2416,
6340,2416,
6341,2416,
6342,2416,
6343,2416,
6344,2416,
6345,2416,
6346,2416,
6347,2416,
6348,2416,
6349,2416,
6350,2416,
6351,2416,
6352,2416,
6353,2416,
6354,2416,
6355,2416,
6356,2416,
6357,2416,
6358,2416,
6359,2416,
6360,2416,
6361,2416,
6362,2416,
6363,2416,
6364,2416,
6365,2416,
6366,2416,
6367,2416,
6368,2416,
6369,2416,
6370,2416,
6371,2416,
6372,2416,
6373,2416,
6374,2416,
6375,2416,
6376,2416,
6377,2416,
6378,2416,
6379,2416,
6380,2416,
6381,2416,
6382,2416,
6383,2416,
6384,2416,
6385,2416,
6386,2416,
6387,2416,
6388,2416,
6389,2416,
6390,2416,
6391,2416,
6392,2416,
6393,2416,
6394,2416,
6395,2416,
6396,2416,
6397,2416,
6398,2416,
6399,2416,
6400,2416,
6401,2416,
6402,2416,
6403,2436,
6404,2436,
6405,2436,
6406,2436,
6407,2436,
6408,2436,
6409,2436,
6410,2436,
6411,2436,
6412,2436,
6413,2436,
6414,2436,
6415,2436,
6416,2436,
6417,2436,
6418,2436,
6419,2436,
6420,2436,
6421,2436,
6422,2436,
6423,2436,
6424,2436,
6425,2436,
6426,2436,
6427,2436,
6428,2436,
6429,2436,
6430,2436,
6431,2436,
6432,2436,
6433,2436,
6434,2436,
6435,2436,
6436,2436,
6437,2436,
6438,2436,
6439,2436,
6440,2436,
6441,2436,
6442,2436,
6443,2436,
6444,2436,
6445,2436,
6446,2436,
6447,2436,
6448,2436,
6449,2436,
6450,2436,
6451,2436,
6452,2436,
6453,2436,
6454,2436,
6455,2436,
6456,2436,
6457,2436,
6458,2436,
6459,2436,
6460,2436,
6461,2436,
6462,2436,
6463,2436,
6464,2436,
6465,2436,
6466,2436,
6467,2436,
6468,2436,
6469,2436,
6470,2436,
6471,2436,
6472,2436,
6473,2436,
6474,2436,
6475,2436,
6476,2436,
6477,2436,
6478,2436,
6479,2436,
6480,2436,
6481,2436,
6482,2436,
6483,2436,
6484,2436,
6485,2436,
6486,2436,
6487,2436,
6488,2436,
6489,2436,
6490,2436,
6491,2436,
6492,2436,
6493,2436,
6494,2436,
6495,2436,
6496,2436,
6497,2436,
6498,2436,
6499,2436,
6500,2436,
6501,2436,
6502,2436,
6503,2436,
6504,2436,
6505,2436,
6506,2436,
6507,2436,
6508,2436,
6509,2436,
6510,2436,
6511,2436,
6512,2436,
6513,2436,
6514,2436,
6515,2436,
6516,2436,
6517,2436,
6518,2436,
6519,248,
6520,248,
6521,248,
6522,248,
6523,248,
6524,248,
6525,248,
6526,248,
6527,248,
6528,248,
6529,248,
6530,248,
6531,248,
6532,248,
6533,248,
6534,248,
6535,248,
6536,248,
6537,248,
6538,248,
6539,248,
6540,248,
6541,248,
6542,248,
6543,248,
6544,248,
6545,248,
6546,248,
6547,248,
6548,248,
6549,248,
6550,248,
6551,248,
6552,248,
6553,248,
6554,248,
6555,248,
6556,248,
6557,248,
6558,248,
6559,248,
6560,248,
6561,248,
6562,248,
6563,248,
6564,248,
6565,248,
6566,248,
6567,248,
6568,248,
6569,248,
6570,248,
6571,248,
6572,248,
6573,248,
6574,248,
6575,248,
6576,248,
6577,248,
6578,248,
6579,248,
6580,248,
6581,248,
6582,248,
6583,248,
6584,248,
6585,248,
6586,248,
6587,248,
6588,248,
6589,248,
6590,248,
6591,248,
6592,248,
6593,248,
6594,248,
6595,248,
6596,248,
6597,248,
6598,248,
6599,248,
6600,248,
6601,248,
6602,248,
6603,248,
6604,248,
6605,248,
6606,248,
6607,248,
6608,248,
6609,248,
6610,248,
6611,248,
6612,248,
6613,248,
6614,248,
6615,248,
6616,248,
6617,248,
6618,248,
6619,248,
6620,248,
6621,248,
6622,248,
6623,248,
6624,248,
6625,248,
6626,248,
6627,248,
6628,248,
6629,248,
6630,248,
6631,248,
6632,248,
6633,250,
6634,250,
6635,250,
6636,250,
6637,250,
6638,250,
6639,250,
6640,250,
6641,250,
6642,250,
6643,250,
6644,250,
6645,250,
6646,250,
6647,250,
6648,250,
6649,250,
6650,250,
6651,250,
6652,250,
6653,250,
6654,250,
6655,250,
6656,250,
6657,250,
6658,250,
6659,250,
6660,250,
6661,250,
6662,250,
6663,250,
6664,250,
6665,250,
6666,250,
6667,250,
6668,250,
6669,250,
6670,250,
6671,250,
6672,250,
6673,250,
6674,250,
6675,250,
6676,250,
6677,250,
6678,250,
6679,250,
6680,250,
6681,250,
6682,250,
6683,250,
6684,250,
6685,250,
6686,250,
6687,250,
6688,250,
6689,250,
6690,250,
6691,250,
6692,250,
6693,250,
6694,250,
6695,250,
6696,250,
6697,250,
6698,250,
6699,250,
6700,250,
6701,250,
6702,250,
6703,250,
6704,250,
6705,250,
6706,250,
6707,250,
6708,250,
6709,250,
6710,250,
6711,250,
6712,250,
6713,250,
6714,250,
6715,250,
6716,250,
6717,250,
6718,250,
6719,250,
6720,250,
6721,250,
6722,250,
6723,250,
6724,250,
6725,250,
6726,250,
6727,250,
6728,250,
6729,250,
6730,250,
6731,250,
6732,250,
6733,250,
6734,250,
6735,250,
6736,250,
6737,250,
6738,250,
6739,250,
6740,250,
6741,250,
6742,250,
6743,250,
6744,250,
6745,250,
6746,250,
6747,2514,
6748,2514,
6749,2514,
6750,2514,
6751,2514,
6752,2514,
6753,2514,
6754,2514,
6755,2514,
6756,2514,
6757,2514,
6758,2514,
6759,2514,
6760,2514,
6761,2514,
6762,2514,
6763,2514,
6764,2514,
6765,2514,
6766,2514,
6767,2514,
6768,2514,
6769,2514,
6770,2514,
6771,2514,
6772,2514,
6773,2514,
6774,2514,
6775,2514,
6776,2514,
6777,2514,
6778,2514,
6779,2514,
6780,2514,
6781,2514,
6782,2514,
6783,2514,
6784,2514,
6785,2514,
6786,2514,
6787,2514,
6788,2514,
6789,2514,
6790,2514,
6791,2514,
6792,2514,
6793,2514,
6794,2514,
6795,2514,
6796,2514,
6797,2514,
6798,2514,
6799,2514,
6800,2514,
6801,2514,
6802,2514,
6803,2514,
6804,2514,
6805,2514,
6806,2514,
6807,2514,
6808,2514,
6809,2514,
6810,2514,
6811,2514,
6812,2514,
6813,2514,
6814,2514,
6815,2514,
6816,2514,
6817,2514,
6818,2514,
6819,2514,
6820,2514,
6821,2514,
6822,2514,
6823,2514,
6824,2514,
6825,2514,
6826,2514,
6827,2514,
6828,2514,
6829,2514,
6830,2514,
6831,2514,
6832,2514,
6833,2514,
6834,2514,
6835,2514,
6836,2514,
6837,2514,
6838,2514,
6839,2514,
6840,2514,
6841,2514,
6842,2514,
6843,2514,
6844,2514,
6845,2514,
6846,2514,
6847,2514,
6848,2514,
6849,2514,
6850,2514,
6851,2514,
6852,2514,
6853,2514,
6854,2514,
6855,2518,
6856,2518,
6857,2518,
6858,2518,
6859,2518,
6860,2518,
6861,2518,
6862,2518,
6863,2518,
6864,2518,
6865,2518,
6866,2518,
6867,2518,
6868,2518,
6869,2518,
6870,2518,
6871,2518,
6872,2518,
6873,2518,
6874,2518,
6875,2518,
6876,2518,
6877,2518,
6878,2518,
6879,2518,
6880,2518,
6881,2518,
6882,2518,
6883,2518,
6884,2518,
6885,2518,
6886,2518,
6887,2518,
6888,2518,
6889,2518,
6890,2518,
6891,2518,
6892,2518,
6893,2518,
6894,2518,
6895,2518,
6896,2518,
6897,2518,
6898,2518,
6899,2518,
6900,2518,
6901,2518,
6902,2518,
6903,2518,
6904,2518,
6905,2518,
6906,2518,
6907,2518,
6908,2518,
6909,2518,
6910,2518,
6911,2518,
6912,2518,
6913,2518,
6914,2518,
6915,2518,
6916,2518,
6917,2518,
6918,2518,
6919,2518,
6920,2518,
6921,2518,
6922,2518,
6923,2518,
6924,2518,
6925,2518,
6926,2518,
6927,2518,
6928,2518,
6929,2518,
6930,2518,
6931,2518,
6932,2518,
6933,2518,
6934,2518,
6935,2518,
6936,2518,
6937,2518,
6938,2518,
6939,2518,
6940,2518,
6941,2518,
6942,2518,
6943,2518,
6944,2518,
6945,2518,
6946,2518,
6947,2518,
6948,2518,
6949,2518,
6950,2518,
6951,2518,
6952,2518,
6953,2518,
6954,2518,
6955,2518,
6956,2518,
6957,2518,
6958,2518,
6959,2518,
6960,2518,
6961,2518,
6962,2518,
6963,2518,
6964,2518,
6965,2518,
6966,2518,
6967,254,
6968,254,
6969,254,
6970,254,
6971,254,
6972,254,
6973,254,
6974,254,
6975,254,
6976,254,
6977,254,
6978,254,
6979,254,
6980,254,
6981,254,
6982,254,
6983,254,
6984,254,
6985,254,
6986,254,
6987,254,
6988,254,
6989,254,
6990,254,
6991,254,
6992,254,
6993,254,
6994,254,
6995,254,
6996,254,
6997,254,
6998,254,
6999,254,
7000,254,
7001,254,
7002,254,
7003,254,
7004,254,
7005,254,
7006,254,
7007,254,
7008,254,
7009,254,
7010,254,
7011,254,
7012,254,
7013,254,
7014,254,
7015,254,
7016,254,
7017,254,
7018,254,
7019,254,
7020,254,
7021,254,
7022,254,
7023,254,
7024,254,
7025,254,
7026,254,
7027,254,
7028,254,
7029,254,
7030,254,
7031,254,
7032,254,
7033,254,
7034,254,
7035,254,
7036,254,
7037,254,
7038,254,
7039,254,
7040,254,
7041,254,
7042,254,
7043,254,
7044,254,
7045,254,
7046,254,
7047,254,
7048,254,
7049,254,
7050,254,
7051,254,
7052,254,
7053,254,
7054,254,
7055,254,
7056,254,
7057,254,
7058,254,
7059,254,
7060,254,
7061,254,
7062,254,
7063,254,
7064,254,
7065,254,
7066,254,
7067,254,
7068,254,
7069,254,
7070,254,
7071,254,
7072,254,
7073,254,
7074,254,
7075,254,
7076,254,
7077,254,
7078,254,
7079,254,
7080,254,
7081,254,
7082,254,
7083,254,
7084,254,
7085,254,
7086,254,
7087,254,
7088,254,
7089,26,
7090,26,
7091,26,
7092,26,
7093,26,
7094,26,
7095,26,
7096,26,
7097,26,
7098,26,
7099,26,
7100,26,
7101,26,
7102,26,
7103,26,
7104,26,
7105,26,
7106,26,
7107,26,
7108,26,
7109,26,
7110,26,
7111,26,
7112,26,
7113,26,
7114,26,
7115,26,
7116,26,
7117,26,
7118,26,
7119,26,
7120,26,
7121,26,
7122,26,
7123,26,
7124,26,
7125,26,
7126,26,
7127,26,
7128,26,
7129,26,
7130,26,
7131,26,
7132,26,
7133,26,
7134,26,
7135,26,
7136,26,
7137,26,
7138,26,
7139,26,
7140,26,
7141,26,
7142,26,
7143,26,
7144,26,
7145,26,
7146,26,
7147,26,
7148,26,
7149,26,
7150,26,
7151,26,
7152,26,
7153,26,
7154,26,
7155,26,
7156,26,
7157,26,
7158,26,
7159,26,
7160,26,
7161,26,
7162,26,
7163,26,
7164,26,
7165,26,
7166,26,
7167,26,
7168,26,
7169,26,
7170,26,
7171,26,
7172,26,
7173,26,
7174,26,
7175,26,
7176,26,
7177,26,
7178,26,
7179,26,
7180,26,
7181,26,
7182,26,
7183,26,
7184,26,
7185,26,
7186,26,
7187,26,
7188,26,
7189,26,
7190,26,
7191,26,
7192,26,
7193,26,
7194,26,
7195,26,
7196,26,
7197,26,
7198,26,
7199,26,
7200,26,
7201,26,
7202,26,
7203,26,
7204,26,
7205,26,
7206,26,
7207,2691,
7208,2691,
7209,2691,
7210,2691,
7211,2691,
7212,2691,
7213,2691,
7214,2691,
7215,2691,
7216,2691,
7217,2691,
7218,2691,
7219,2691,
7220,2691,
7221,2691,
7222,2691,
7223,2691,
7224,2691,
7225,2691,
7226,2691,
7227,2691,
7228,2691,
7229,2691,
7230,2691,
7231,2691,
7232,2691,
7233,2691,
7234,2691,
7235,2691,
7236,2691,
7237,2691,
7238,2691,
7239,2691,
7240,2691,
7241,2691,
7242,2691,
7243,2691,
7244,2691,
7245,2691,
7246,2691,
7247,2691,
7248,2691,
7249,2691,
7250,2691,
7251,2691,
7252,2691,
7253,2691,
7254,2691,
7255,2691,
7256,2691,
7257,2691,
7258,2691,
7259,2691,
7260,2691,
7261,2691,
7262,2691,
7263,2691,
7264,2691,
7265,2691,
7266,2691,
7267,2691,
7268,2691,
7269,2691,
7270,2691,
7271,2691,
7272,2691,
7273,2691,
7274,2691,
7275,2691,
7276,2691,
7277,2691,
7278,2691,
7279,2691,
7280,2691,
7281,2691,
7282,2691,
7283,2691,
7284,2691,
7285,2691,
7286,2691,
7287,2691,
7288,2691,
7289,2691,
7290,2691,
7291,2691,
7292,2691,
7293,2691,
7294,2691,
7295,2691,
7296,2691,
7297,2691,
7298,2691,
7299,2691,
7300,2691,
7301,2691,
7302,2691,
7303,2691,
7304,2691,
7305,2691,
7306,2691,
7307,2691,
7308,2691,
7309,2691,
7310,2691,
7311,2691,
7312,2691,
7313,2691,
7314,2691,
7315,2691,
7316,2691,
7317,2691,
7318,2691,
7319,2691,
7320,2691,
7321,2691,
7322,2691,
7323,27,
7324,27,
7325,27,
7326,27,
7327,27,
7328,27,
7329,27,
7330,27,
7331,27,
7332,27,
7333,27,
7334,27,
7335,27,
7336,27,
7337,27,
7338,27,
7339,27,
7340,27,
7341,27,
7342,27,
7343,27,
7344,27,
7345,27,
7346,27,
7347,27,
7348,27,
7349,27,
7350,27,
7351,27,
7352,27,
7353,27,
7354,27,
7355,27,
7356,27,
7357,27,
7358,27,
7359,27,
7360,27,
7361,27,
7362,27,
7363,27,
7364,27,
7365,27,
7366,27,
7367,27,
7368,27,
7369,27,
7370,27,
7371,27,
7372,27,
7373,27,
7374,27,
7375,27,
7376,27,
7377,27,
7378,27,
7379,27,
7380,27,
7381,27,
7382,27,
7383,27,
7384,27,
7385,27,
7386,27,
7387,27,
7388,27,
7389,27,
7390,27,
7391,27,
7392,27,
7393,27,
7394,27,
7395,27,
7396,27,
7397,27,
7398,27,
7399,27,
7400,27,
7401,27,
7402,27,
7403,27,
7404,27,
7405,27,
7406,27,
7407,27,
7408,27,
7409,27,
7410,27,
7411,27,
7412,27,
7413,27,
7414,27,
7415,27,
7416,27,
7417,27,
7418,27,
7419,27,
7420,27,
7421,27,
7422,27,
7423,27,
7424,27,
7425,27,
7426,27,
7427,27,
7428,27,
7429,27,
7430,27,
7431,27,
7432,27,
7433,27,
7434,27,
7435,27,
7436,27,
7437,27,
7438,27,
7439,27,
7440,27,
7441,27,
7442,27,
7443,27,
7444,27,
7445,27,
7446,27,
7447,27,
7448,27,
7449,27,
7450,27,
7451,27,
7452,27,
7453,27,
7454,27,
7455,27,
7456,27,
7457,27,
7458,27,
7459,27,
7460,27,
7461,2764,
7462,2764,
7463,2764,
7464,2764,
7465,2764,
7466,2764,
7467,2764,
7468,2764,
7469,2764,
7470,2764,
7471,2764,
7472,2764,
7473,2764,
7474,2764,
7475,2764,
7476,2764,
7477,2764,
7478,2764,
7479,2764,
7480,2764,
7481,2764,
7482,2764,
7483,2764,
7484,2764,
7485,2764,
7486,2764,
7487,2764,
7488,2764,
7489,2764,
7490,2764,
7491,2764,
7492,2764,
7493,2764,
7494,2764,
7495,2764,
7496,2764,
7497,2764,
7498,2764,
7499,2764,
7500,2764,
7501,2764,
7502,2764,
7503,2764,
7504,2764,
7505,2764,
7506,2764,
7507,2764,
7508,2764,
7509,2764,
7510,2764,
7511,2764,
7512,2764,
7513,2764,
7514,2764,
7515,2764,
7516,2764,
7517,2764,
7518,2764,
7519,2764,
7520,2764,
7521,2764,
